City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,susuman,62.7833,148.1667,241.56,100,92,0.85,RU,1707370933
364,cape canaveral,28.4058,-80.6048,285.59,90,0,5.14,US,1707371096
365,acarau,-2.8856,-40.12,300.32,80,27,5.73,BR,1707370910
366,palasa,18.7667,84.4167,302.67,59,5,3.97,IN,1707371096
367,chifeng,42.2683,118.9636,271.78,20,18,0.64,CN,1707371096
368,reggane,26.7158,0.1714,287.48,25,17,4.04,DZ,1707371096
369,vilyuchinsk,52.9306,158.4028,266.45,85,100,0.7,RU,1707371096
370,paso de los toros,-32.8167,-56.5167,299.43,59,19,5.05,UY,1707371097
371,mugia,43.1041,-9.2179,286.99,89,100,19.27,ES,1707371097
372,shache,38.4167,77.2406,274.95,54,5,0.19,CN,1707371097
373,worcester,42.3334,-71.8328,270.04,88,36,0.29,US,1707371000
374,dryden,49.7833,-92.7503,275.31,93,100,4.12,CA,1707370937
375,n'dalatando,-9.2978,14.9116,293.54,94,99,1.33,AO,1707371097
376,khovd,48.0056,91.6419,257.19,81,24,2.19,MN,1707371097
377,erenhot,43.6475,111.9767,263.94,76,28,2.75,CN,1707371097
378,yaren,-0.5472,166.916,302.24,79,100,7.67,NR,1707371097
379,nalut,30.3333,10.85,280.98,47,0,1.64,LY,1707371098
380,prince george,53.9166,-122.753,270.14,91,100,1.54,CA,1707371053
381,boquete,8.7833,-82.4333,287.47,87,59,3.0,PA,1707371098
382,luninyets,52.2472,26.8047,271.05,72,98,2.71,BY,1707371098
383,verkhnevilyuysk,63.4453,120.3167,245.7,96,87,1.77,RU,1707371098
384,juneau,58.3019,-134.4197,268.32,97,40,1.54,US,1707371054
385,nioki,-2.7167,17.6833,295.84,91,98,1.09,CD,1707371098
386,praia da vitoria,38.7333,-27.0667,289.29,77,20,7.96,PT,1707371010
387,altagracia de orituco,9.8601,-66.3814,296.97,89,95,1.42,VE,1707371099
388,happy valley-goose bay,53.3168,-60.3315,262.32,73,75,1.03,CA,1707371099
389,new norfolk,-42.7826,147.0587,294.97,38,2,2.48,AU,1707371099
390,horsham,51.064,-0.3272,278.23,97,75,4.12,GB,1707371099
391,lee acres,35.1487,-106.647,276.67,59,40,8.49,US,1707371099
392,lenart v slov. goricah,46.5761,15.8314,277.13,75,99,0.51,SI,1707371099
393,port saint john's,-31.6229,29.5448,296.56,56,15,1.49,ZA,1707371099
394,yamada,39.4667,141.95,278.63,46,63,2.37,JP,1707371099
395,sinop,41.7711,34.8709,276.39,59,100,3.75,TR,1707371100
396,port alberni,49.2413,-124.8028,277.22,95,73,0.89,CA,1707370938
397,mindif,10.3976,14.4363,292.07,25,4,3.9,CM,1707371100
398,saudarkrokur,65.7461,-19.6394,257.75,93,41,3.72,IS,1707371100
399,palangkaraya,-2.2,113.8333,309.14,41,59,1.01,ID,1707371100
400,waingapu,-9.6567,120.2641,303.43,66,46,2.62,ID,1707371100
401,carutapera,-1.195,-46.02,299.11,87,10,2.93,BR,1707371101
402,hammerfest,70.6634,23.6821,261.4,79,0,1.03,NO,1707371101
403,tanjung pandan,-2.75,107.65,300.88,77,100,4.8,ID,1707371101
404,vigan,17.5747,120.3869,303.11,90,6,4.8,PH,1707371101
405,lensk,60.7253,114.9278,253.93,90,61,0.35,RU,1707371101
406,kayenta,36.7278,-110.2546,273.37,78,65,8.39,US,1707371101
407,savanna-la-mar,18.219,-78.1332,297.0,75,5,4.16,JM,1707371101
408,rabigh,22.7986,39.0349,297.61,42,35,3.83,SA,1707371102
409,la sarre,48.8002,-79.1996,273.62,93,100,2.61,CA,1707371102
410,zemio,5.0314,25.1361,297.14,26,26,1.67,CF,1707371102
411,brak,27.5496,14.2714,283.52,44,1,1.69,LY,1707371102
412,zyryanovsk,49.7386,84.2719,265.67,94,100,0.74,KZ,1707371102
413,celestun,20.8667,-90.4,293.02,71,0,6.27,MX,1707371103
414,at taj,24.2049,23.2857,283.46,48,0,2.95,LY,1707371103
415,malax,62.9423,21.5731,250.43,78,0,1.03,FI,1707371103
416,shimanovsk,52.0,127.7,264.54,65,2,4.03,RU,1707371103
417,mar del plata,-38.0023,-57.5575,292.63,81,100,5.36,AR,1707370806
418,balaklava,44.5,33.6,282.8,58,97,2.53,UA,1707371103
419,bantay,17.5847,120.3892,303.13,90,6,4.76,PH,1707371103
420,fort bragg,35.139,-79.006,273.5,81,0,0.0,US,1707370974
421,pathein,16.7833,94.7333,305.4,38,1,7.1,MM,1707371104
422,taro,-8.3862,115.28,299.18,71,40,1.45,ID,1707371104
423,villa de leyva,5.645,-73.5667,288.04,95,98,1.35,CO,1707371065
424,blenheim,-41.516,173.9528,292.88,78,91,0.45,NZ,1707371104
425,lubang,13.8584,120.124,299.77,73,6,4.51,PH,1707371104
426,san antonio de pale,-1.4014,5.6325,300.94,79,59,3.52,GQ,1707371104
427,puerto carreno,6.189,-67.4859,298.34,88,95,1.91,CO,1707371104
428,laojunmiao,39.8333,97.7333,271.75,34,29,4.98,CN,1707371105
429,piti village,13.4626,144.6933,302.16,66,40,7.2,GU,1707371105
430,la paz,-16.5,-68.15,283.47,83,75,2.06,BO,1707370814
431,labrador city,52.9463,-66.9114,264.1,92,100,1.03,CA,1707371105
432,kuhmo,64.1333,29.5167,242.55,100,99,0.89,FI,1707371105
433,chita,52.0333,113.55,262.58,56,85,1.0,RU,1707371106
434,arkalyk,50.2486,66.9114,266.8,88,100,13.76,KZ,1707371106
435,sisophon,13.5859,102.9737,310.26,31,6,2.38,KH,1707371106
436,al hudaydah,14.7978,42.9545,299.25,70,78,0.56,YE,1707371106
437,miracema do tocantins,-9.5618,-48.3967,297.09,88,99,0.35,BR,1707371106
438,berlin,52.5244,13.4105,273.96,82,75,2.24,DE,1707370893
439,bonthe,7.5264,-12.505,297.62,93,36,1.48,SL,1707371083
440,xianning,29.8833,114.2167,276.71,85,98,0.31,CN,1707371107
441,zhangatas,43.5667,69.75,276.5,92,98,9.0,KZ,1707371107
442,nadym,65.5333,72.5167,266.26,86,100,7.83,RU,1707371107
443,thunder bay,48.4001,-89.3168,274.1,100,100,9.26,CA,1707370978
444,nova borova,50.693,28.6345,273.08,82,100,3.0,UA,1707371107
445,remire-montjoly,4.9167,-52.2667,300.17,83,75,2.06,GF,1707371107
446,perryton,36.4,-100.8027,276.11,81,0,7.2,US,1707371107
447,cartagena,10.3997,-75.5144,297.94,88,40,2.06,CO,1707370809
448,luau,-10.7073,22.2247,291.51,99,100,1.9,AO,1707371108
449,selfoss,63.9331,-20.9971,260.95,81,3,5.15,IS,1707371108
450,juchipila,21.4167,-103.1167,291.75,28,65,1.52,MX,1707371108
451,arhus,56.1567,10.2108,271.94,90,21,3.87,DK,1707371108
452,port hueneme,34.1478,-119.1951,283.66,80,0,8.23,US,1707371108
453,sogndal,61.2283,7.1003,250.25,100,84,0.7,NO,1707371108
454,altai,46.3722,96.2583,261.75,72,1,1.69,MN,1707371109
455,constitucion,-35.3333,-72.4167,289.79,61,1,4.57,CL,1707371109
456,le puy-en-velay,45.0437,3.8852,280.98,97,100,1.58,FR,1707371109
457,djibo,14.1022,-1.6306,291.24,15,14,4.6,BF,1707371109
458,ulladulla,-35.35,150.4667,294.64,52,62,3.44,AU,1707371109
459,sudak,44.85,34.9667,282.72,82,100,5.75,UA,1707371109
460,buka,40.8108,69.1986,284.81,44,100,1.8,UZ,1707371109
461,shwebo,22.5667,95.7,302.14,38,0,1.99,MM,1707371110
462,sulakyurt,40.1573,33.716,279.78,81,94,2.97,TR,1707371110
463,isla mujeres,21.2311,-86.731,293.24,62,0,4.69,MX,1707371110
464,nar'yan-mar,67.6713,53.087,259.88,95,100,4.92,RU,1707371110
465,karratha,-20.7377,116.8463,311.13,23,8,4.82,AU,1707370831
466,alesund,62.4723,6.1549,270.46,91,75,6.69,NO,1707371110
467,litchfield,41.7668,-73.2501,271.34,73,16,0.89,US,1707371067
468,cromwell,41.5951,-72.6454,272.45,83,100,0.0,US,1707371107
469,nyurba,63.2842,118.3319,246.03,97,100,1.0,RU,1707371111
470,acara,-1.9608,-48.1967,295.87,99,49,1.04,BR,1707371111
471,san jose de jachal,-30.2406,-68.7469,301.57,39,61,2.41,AR,1707371111
472,loukhi,66.0764,33.0381,245.04,100,70,1.54,RU,1707371111
473,monrovia,6.3005,-10.7969,298.4,89,8,1.54,LR,1707371111
474,linqiong,30.4159,103.4609,283.05,57,92,1.66,CN,1707371111
475,puerto baquerizo moreno,-0.9,-89.6,298.71,80,74,4.72,EC,1707371112
476,manuguru,17.981,80.7547,307.86,33,20,0.21,IN,1707371112
477,jiangyou,31.7667,104.7167,283.94,49,100,2.26,CN,1707371112
478,dunedin,-45.8742,170.5036,290.26,60,27,6.71,NZ,1707371112
479,hradec nad moravici,49.8704,17.8784,273.89,96,100,1.46,CZ,1707371112
480,carauari,-4.8828,-66.8958,296.38,98,100,0.37,BR,1707371112
481,nemuro,43.3236,145.575,271.06,75,69,5.08,JP,1707371112
482,phelan,34.4261,-117.5723,275.38,83,40,2.68,US,1707371113
483,fort drum,44.0584,-75.7619,273.94,76,100,3.6,US,1707371113
484,pangody,65.85,74.4859,267.38,92,99,7.51,RU,1707371113
485,kununurra,-15.7667,128.7333,306.14,55,75,7.72,AU,1707371113
486,ikwiriri,-7.9562,38.9716,300.47,87,87,1.92,TZ,1707371113
487,dien bien phu,21.3833,103.0167,304.25,22,0,2.63,VN,1707371113
488,abalak,58.1286,68.5944,263.34,93,87,4.01,RU,1707371113
489,brisas de zicatela,15.8369,-97.0419,296.62,82,4,1.47,MX,1707371113
490,keflavik,64.0049,-22.5624,268.39,68,0,6.17,IS,1707371018
491,usinsk,65.9939,57.5281,263.75,90,100,2.68,RU,1707370828
492,ceerigaabo,10.6162,47.368,291.56,46,48,0.69,SO,1707371114
493,la passe,45.5549,-0.8967,284.28,87,100,5.16,FR,1707371114
494,akrehamn,59.2667,5.1833,273.36,86,20,5.14,NO,1707371114
495,lethem,3.3803,-59.7968,301.33,57,49,4.02,GY,1707371114
496,sao jose da coroa grande,-8.8978,-35.1478,299.39,81,95,3.34,BR,1707371114
497,n'zeto,-7.2312,12.8666,300.12,85,100,3.32,AO,1707371115
498,san juan,-31.5375,-68.5364,305.54,34,99,5.46,AR,1707370838
499,moose jaw,50.4001,-105.5344,271.29,93,100,3.09,CA,1707371115
500,deqen,29.9618,90.7188,276.34,8,0,6.75,CN,1707371115
501,port moresby,-9.4431,147.1797,301.83,74,20,5.14,PG,1707371115
502,korla,41.7597,86.1469,272.16,67,21,3.78,CN,1707371115
503,kribi,2.95,9.9167,300.0,87,38,1.61,CM,1707371115
504,keyser,39.4409,-78.9739,272.05,84,49,1.19,US,1707371115
505,langepas,61.2544,75.2124,267.98,95,100,6.71,RU,1707371116
506,howard springs,-12.497,131.047,305.35,66,83,1.55,AU,1707371116
507,novopetrovskoye,55.9928,36.4719,253.36,98,97,2.83,RU,1707371116
508,xique xique,-10.8217,-42.7311,298.68,67,99,2.39,BR,1707371116
509,charters towers,-20.1,146.2667,308.93,24,25,5.75,AU,1707371116
510,san remo,43.8182,7.7612,282.92,87,67,1.79,IT,1707371116
511,coahuayana de hidalgo,18.7,-103.6583,296.01,88,57,0.87,MX,1707371116
512,amahai,-3.3333,128.9167,302.03,70,94,1.35,ID,1707371117
513,kingscliff,-28.2667,153.5667,301.28,65,75,7.2,AU,1707371117
514,westport,41.1415,-73.3579,272.62,76,0,0.45,US,1707370914
515,bafra,41.5678,35.9069,284.38,61,96,2.54,TR,1707371117
516,new plymouth,-39.0667,174.0833,293.45,78,83,6.63,NZ,1707371117
517,phalaborwa,-23.943,31.1411,298.75,68,57,5.85,ZA,1707371117
518,klaksvik,62.2266,-6.589,272.66,57,99,8.74,FO,1707371117
519,buncrana,55.1333,-7.45,275.21,78,100,6.43,IE,1707370923
520,port lavaca,28.615,-96.6261,292.08,83,100,4.63,US,1707371118
521,vila franca do campo,37.7167,-25.4333,291.42,99,89,8.33,PT,1707371118
522,mitu,1.1983,-70.1733,296.43,94,86,0.68,CO,1707371118
523,taghazout,30.5426,-9.7112,285.58,33,6,4.08,MA,1707371118
524,harar,9.3094,42.1258,293.32,44,3,4.36,ET,1707371118
525,howrah,22.5892,88.3103,296.15,40,20,4.63,IN,1707371118
526,bluefields,12.0137,-83.7635,295.85,86,40,4.3,NI,1707371118
527,bukama,-9.2,25.85,295.73,92,100,0.7,CD,1707371119
528,north battleford,52.7834,-108.2847,267.2,86,100,2.06,CA,1707371119
529,kolonia,50.9333,6.95,277.07,92,100,1.03,DE,1707371119
530,tara,56.8944,74.371,265.74,92,51,5.11,RU,1707371119
531,novovoronezh,51.3072,39.2173,270.31,81,92,6.35,RU,1707371119
532,maumere,-8.6199,122.2111,302.15,71,97,0.07,ID,1707371119
533,mpongwe,-13.5091,28.155,293.44,91,31,0.73,ZM,1707371119
534,vilcun,-38.65,-72.2333,284.57,68,100,1.15,CL,1707371120
535,derzhavinsk,51.1,66.3167,266.05,92,100,12.45,KZ,1707371120
536,romny,50.751,33.4747,271.64,83,97,4.55,UA,1707371120
537,big spring,32.2504,-101.4787,285.5,48,100,2.57,US,1707371120
538,murghob,38.1702,73.9667,256.23,65,4,1.71,TJ,1707371120
539,puerto princesa,9.7392,118.7353,304.14,62,20,4.12,PH,1707371120
540,leiyang,26.4024,112.8591,275.98,92,100,2.53,CN,1707371120
541,belyy yar,53.6039,91.3903,257.09,85,88,0.0,RU,1707371121
542,banda aceh,5.5577,95.3222,303.43,64,51,6.38,ID,1707371121
543,crane,31.3974,-102.3501,284.99,42,29,4.94,US,1707371121
544,soio,-6.1349,12.3689,300.07,86,99,2.09,AO,1707371121
545,pedro juan caballero,-22.5472,-55.7333,293.13,89,99,2.34,PY,1707371103
546,khandyga,62.6667,135.6,238.75,96,69,0.15,RU,1707371121
547,sarykemer,43.0,71.5,276.86,100,100,1.92,KZ,1707371121
548,saint croix,17.7397,-64.7388,295.35,90,100,2.57,VI,1707371121
549,groningen,53.25,6.75,273.28,89,100,0.99,NL,1707371122
550,rikaze,29.25,88.8833,278.3,8,0,3.19,CN,1707371122
551,hotan,37.0997,79.9269,276.5,39,1,1.84,CN,1707371122
552,huaihua,27.5494,109.9592,276.74,84,81,2.01,CN,1707371122
553,berdigestyakh,62.0989,126.6992,245.14,94,99,2.26,RU,1707371122
554,antsohihy,-14.8796,47.9875,301.87,78,53,0.42,MG,1707371122
555,mazagao,-0.115,-51.2894,300.18,99,20,1.56,BR,1707371122
556,elassona,39.8947,22.1886,274.78,58,100,0.94,GR,1707371122
557,haimen,23.1935,116.6142,285.09,74,99,6.39,CN,1707371123
558,nova xavantina,-14.6667,-52.35,296.54,90,100,0.51,BR,1707371123
